"","station_id","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97"
"1","STA-BETR731_observed",24.5416666666667,29.0416666666667,23.25,38.8125,26.8333333333333,32.2291666666667,42.0625,40.2708333333333,20.3958333333333,20.1458333333333,33.125,19.375,21.8541666666667,23.8958333333333,23.2083333333333,6.29166666666667,10.375,5.9375,6.22916666666667,5.625,20.8125,8.1875,10.8958333333333,16.1458333333333,13.375,6.33333333333333,18.125,24.5833333333333,25.9791666666667,22.8333333333333,15.8229166666667,7.47916666666667,7.79166666666667,23.0416666666667,44.125,48.7083333333333,36.3958333333333,10.0625,7.72916666666667,8.54166666666667,3.77083333333333,5.1875,10.5625,21.5208333333333,23.9791666666667,18.875,5.41666666666667,17.3125,24.0208333333333,25.2291666666667,23.7708333333333,19.6041666666667,13.5416666666667,10.9375,24.5,33.9583333333333,27.1875,20.7916666666667,29.8541666666667,22.7291666666667,14.7916666666667,33.8958333333333,43.2291666666667,26.375,10.46875,17.9375,13.4166666666667,11.875,15.5416666666667,7.77083333333333,9.5,17.2083333333333,14.5416666666667,14.7083333333333,7.58333333333333,15.2916666666667,27.6875,19.125,13.2916666666667,17.6875,8.14583333333333,6.22916666666667,10.6770833333333,13.4791666666667,11.0416666666667,17.4375,5.1875,6.5625,6.1875,8.95833333333333,9.45833333333333,10.3611125,9.84722083333333,18.7916666666667,16.5833333333333,18.9791666666667,16.75
"2","STA-BETR801_observed",30.7291666666667,43.3541666666667,45.9583333333333,38.5208333333333,22.625,30.8333333333333,64.9166666666667,59.125,33.28125,24.1666666666667,29.7708333333333,21.0625,49.375,38.3333333333333,29.6875,11.9375,17.5416666666667,12.2916666666667,14.875,25.6875,39.9166666666667,23.0208333333333,32.5416666666667,20.3333333333333,23.5833333333333,15.75,31.8958333333333,37.25,34.1333333333333,32.4708333333333,25.5208333333333,12.5208333333333,15,31.25,72.5416666666667,72.3958333333333,45,16.0833333333333,11.3958333333333,16.75,13.8958333333333,21.8958333333333,18.6666666666667,31.5416666666667,30.6458333333333,18.2291666666667,13.625,28.6041666666667,34.625,36.1041666666667,25.3541666666667,19.0833333333333,14.0416666666667,44.9166666666667,44.1041666666667,37.125,24.1875,17.5833333333333,23.4305541666667,10.7152791666667,7.625,16.8958333333333,21.375,23.4791666666667,24.875,33.2291666666667,27.2708333333333,17.6875,22.9583333333333,14.5833333333333,17.7916666666667,25.875,29.375,24.5,14.3541666666667,19.4791666666667,34.9791666666667,26.875,26.4375,34.5208333333333,16.8125,11.6875,15.8125,18.6041666666667,25.1458333333333,21.2083333333333,10.75,13.7083333333333,9.02083333333333,12.2291666666667,19.75,17.0416666666667,21.25,23.8958333333333,12.6666666666667,10.7291666666667,21.5
"3","STA-BETR805_observed",25.4479166666667,45.0833333333333,53.0625,40.9166666666667,24.375,32.4375,65.25,60.8333333333333,37.90625,29.375,31.6875,25.0625,52.0833333333333,37.7291666666667,25.90625,11.7291666666667,18.2083333333333,13,16.3125,31.1666666666667,40.71875,31,36.9270833333333,27.3125,25.5729166666667,20.8333333333333,43.0104166666667,36,39.4791666666667,35.3333333333333,23.375,13.0416666666667,14.2291666666667,29.3333333333333,68.375,75.6875,41.1875,19.2916666666667,13.6458333333333,17.9375,15.6041666666667,25.5416666666667,21.375,29.3541666666667,32.5,19.8020833333333,18.1666666666667,35.6875,42.4166666666667,38.7395833333333,32.3333333333333,23.8333333333333,16.2083333333333,46.65625,47.9166666666667,42.78125,27.7708333333333,22.0729166666667,29.1875,13.6666666666667,10.375,25.0625,24.5833333333333,28.4895833333333,28.375,37.34375,27.2708333333333,21.7395833333333,23.4166666666667,15.3958333333333,20.4791666666667,31.0520833333333,34.3333333333333,21.0208333333333,13.8541666666667,22.6770833333333,37,27.84375,25.0208333333333,34.6666666666667,14.625,12.9166666666667,16.75,19.8958333333333,27.1666666666667,20.5416666666667,10.90625,13.3333333333333,9.30208333333333,11.2916666666667,20.375,18.0416666666667,24.4270833333333,25.0416666666667,13.9791666666667,12.1875,23.4545454545455
"4","STA-BETR802_observed",31.6875,44.3020833333333,44.9583333333333,38.8854166666667,23.7916666666667,33.9375,50.6774416666667,50.864225,35.9583333333333,24.125,32.21875,20.7083333333333,42.95625,46.9291666666667,31.09375,16.125,22.9791666666667,15.3541666666667,16.6770833333333,26.7708333333333,44.25,22.8958333333333,34.5729166666667,19.4166666666667,25.1458333333333,14.9791666666667,33.40625,41.4375,44.9583333333333,42.8541666666667,27.46875,15.6458333333333,18.34375,38,82.2916666666667,80.2083333333333,42.875,14.6458333333333,9.82291666666667,17.5,13.5833333333333,23.7708333333333,20.0625,35.4375,32.6458333333333,19.3125,12.6979166666667,30.9583333333333,36.875,37,26.3541666666667,18.8125,12.90625,44.3333333333333,47.6666666666667,38.3958333333333,22.7916666666667,17.46875,24.4375,11.7395833333333,7.27083333333333,16.8958333333333,27.1458333333333,24.21875,26.7083333333333,34.7604166666667,28.0416666666667,19.09375,26.1666666666667,20.4479166666667,21.8541666666667,28.5625,31.6458333333333,27.0208333333333,16.9583333333333,25.3125,39.5416666666667,33.7916666666667,29.8333333333333,38.0416666666667,21.0416666666667,14.84375,18.75,22.1354166666667,28.625,24.6041666666667,16.3333333333333,18.6354166666667,12.4583333333333,15.4479166666667,25.4696958333333,18.7803041666667,22.6458333333333,29.4583333333333,13.8541666666667,16.4895833333333,30.6818181818182
"5","STA-BETR750_observed",29.8333333333333,38.5416666666667,36.8333333333333,40.8333333333333,23.5,33.2916666666667,48.4375,46.9583333333333,25.9375,22.3958333333333,32.3125,18.0833333333333,31.9791666666667,27.6666666666667,43.1458333333333,12.0208333333333,14.7083333333333,11.9791666666667,8.83333333333333,16.6875,24.9583333333333,15.3541666666667,19.9166666666667,19.4583333333333,16.2708333333333,8.9375,28.0208333333333,34.9166666666667,33.5416666666667,20.6458333333333,24.8958333333333,10.1875,13.2916666666667,30.8333333333333,47.1875,56.0208333333333,38.625,12.375,10.3541666666667,10.5833333333333,8.1111125,13.2222208333333,14.2916666666667,27.5833333333333,23.7083333333333,19.8333333333333,8.83333333333333,22.5416666666667,30.9583333333333,28.9583333333333,26.3333333333333,21.8125,16.2708333333333,16.875,32.9791666666667,36.6458333333333,25.9375,20.6041666666667,29.3125,17.6458333333333,9.6875,17.5208333333333,26.5833333333333,31.2708333333333,16.4166666666667,25.3541666666667,18.9791666666667,15.7291666666667,23.6666666666667,10.2083333333333,12,18.6666666666667,20.0833333333333,19.1041666666667,11.8125,23.7916666666667,31.1458333333333,21.6666666666667,15.375,22.8958333333333,8.89583333333333,11.7916666666667,20.4166666666667,15.7083333333333,16.4791666666667,17.6458333333333,7.64583333333333,8.64583333333333,9.16666666666667,14.2222208333333,10.5069458333333,12.5208333333333,17.09375,24.5208333333333,22.0416666666667,12.9375,19.3409090909091
"6","STA-BETN052_observed",9.89583333333333,24.1041666666667,30.3958333333333,42.4166666666667,26.7708333333333,31.71875,31.5833333333333,35.0833333333333,22.03125,14.0697458333333,19.4719208333333,22.0208333333333,28.1145833333333,29.0625,12.6875,3.625,8.08333333333333,4.29166666666667,6.21875,11.7708333333333,26.4583333333333,11.4791666666667,16.5833333333333,14.9375,13.9791666666667,7.60416666666667,22.8958333333333,20.6875,18.7708333333333,14.7916666666667,9.65625,7.27083333333333,7.01041666666667,18.9583333333333,25.21875,27.7708333333333,26.9270833333333,11.5416666666667,7.40625,8.1875,6.41666666666667,8.52083333333333,13.2291666666667,17.6458333333333,21.4166666666667,16.8854166666667,6.72916666666667,21.9791666666667,25.8411375,19.7317708333333,24.2916666666667,21.53125,11.9166666666667,11.7083333333333,28.7291666666667,33.6875,21.9166666666667,21,22.4166666666667,10.4479166666667,9.58333333333333,21,27.1458333333333,28.8645833333333,14.3333333333333,21.0833333333333,12.5833333333333,10.8958333333333,13.625,5.41666666666667,10.0416666666667,15.5416666666667,19.6666666666667,9.125,5.5,6.70833333333333,13.9375,12.1875,10.1875,11.21875,5.60416666666667,4,8.91666666666667,9.47916666666667,10,10.4583333333333,3.97916666666667,5.14583333333333,4.04166666666667,3.36458333333333,6.875,10.7708333333333,14.1875,15.3333333333333,12.875,12.5416666666667,14.0795454545455
"7","STA-BETM705_observed",16.0208333333333,25.0729166666667,29.7291666666667,36.5520833333333,24.2708333333333,34.625,45.4166666666667,46.1666666666667,22.6666666666667,22.6041666666667,27.4375,20.3541666666667,26.7916666666667,25.7291666666667,14.4583333333333,5.4375,6.85416666666667,5.15625,6.02083333333333,9.57291666666667,22.9375,12.34375,15.7708333333333,18.96875,14.8541666666667,9.20833333333333,24.2916666666667,28.1875,22.6458333333333,15.71875,11.375,7.28125,5.83333333333333,25.7395833333333,52.6041666666667,51.3958333333333,29.3854166666667,12.8958333333333,6.625,7.625,5.78125,6.41666666666667,8.35322083333333,10.6571958333333,18.375,18.75,5.86458333333333,23.5,32.4791666666667,25.3333333333333,20.2395833333333,24.9166666666667,12.2916666666667,11.2708333333333,23.0520833333333,35.75,25.8645833333333,20.7291666666667,25.9791666666667,13.4166666666667,8.17708333333333,20.3333333333333,29.9166666666667,30.5208333333333,11.6354166666667,24.5208333333333,13.5625,10.2916666666667,9.0625,9.27083333333333,11.4270833333333,14.1666666666667,19.375,13.5833333333333,7.42708333333333,10.8541666666667,22.46875,16.2708333333333,13.59375,15.8125,9.1875,4.39583333333333,9.10416666666667,11.3333333333333,12.2291666666667,14.5833333333333,3.72916666666667,6.16666666666667,4.33333333333333,4.02083333333333,10.4583333333333,13.375,15.5208333333333,26.9166666666667,17,14.34375,26.8522727272727
"8","STA-BETN043_observed",26.6770833333333,35.5625,25.2916666666667,26.0208333333333,14.8125,33.3333333333333,59.3541666666667,53.4583333333333,30.75,28.0520833333333,32.2083333333333,21.6041666666667,36.40625,33.0833333333333,28.7291666666667,10.59375,16.7291666666667,8.5625,12.5104166666667,13.1875,35.7916666666667,22.4791666666667,25.3333333333333,17.4166666666667,14.7916666666667,9.125,26.2708333333333,37.2708333333333,40.8958333333333,34.5,27.6354166666667,13.4791666666667,13.2083333333333,43.5625,63.375,72.6875,45.4583333333333,19.6875,9.33333333333333,12.3125,17.4375,18.0833333333333,22.0059541666667,23.5669625,30.7916666666667,16.2083333333333,8.39583333333333,33.4583333333333,44.0833333333333,38.3541666666667,30.6875,29.6666666666667,16,17,41.5208333333333,44.0625,29.9270833333333,21.4583333333333,19.5833333333333,8,4.64583333333333,21.2708333333333,24.6458333333333,32.6041666666667,24.9375,33.6458333333333,19.7291666666667,9.67763333333333,15.5723666666667,14.5625,20.6875,25.9583333333333,24.7291666666667,20.7708333333333,13.6041666666667,21.5833333333333,36.6875,28.3541666666667,20.8541666666667,24.1875,16.5625,9.39583333333333,19.2291666666667,23.09375,27.875,24.25,12.8541666666667,12.7708333333333,8.4375,11.6458333333333,22.0833333333333,20.5,17.65625,26.5833333333333,9.875,6.09375,22.2045454545455
"9","STA-BETR701_observed",15.8541666666667,29.5,30.5833333333333,46.0833333333333,39.3958333333333,40.3125,52.3020833333333,51.6041666666667,28.625,22.4375,35.5208333333333,26.3125,26.8333333333333,23.9427083333333,16.4635416666667,6.875,12.5208333333333,7.22916666666667,9.52083333333333,12.4791666666667,26.7916666666667,19.2291666666667,19.3541666666667,22.0208333333333,20.9583333333333,12.3541666666667,21.9166666666667,26.5,26.4166666666667,20.8333333333333,15.6875,9.75,9.91666666666667,25.7916666666667,53.0208333333333,57.1041666666667,47.7083333333333,16.3541666666667,15.9166666666667,11.9791666666667,8.10416666666667,12.8333333333333,16.59375,24.97645,23.21105,27.6041666666667,10.7916666666667,22.3333333333333,29.1597208333333,32.4861125,29.3333333333333,29.6875,22.4791666666667,14.2083333333333,29.8125,37.5625,30.9375,22.7708333333333,35.5416666666667,18.8125,17.1041666666667,22.0625,29.2708333333333,35.5208333333333,14.2083333333333,23.2291666666667,15.7083333333333,12.5833333333333,17.3541666666667,9.5625,14.5416666666667,21.6041666666667,13.78875,10.7008333333333,9.29166666666667,16.4479166666667,26.0208333333333,18.625,16.125,18.7708333333333,11.1458333333333,7.64583333333333,10.3333333333333,13.8541666666667,16.125,17.9791666666667,7.89583333333333,9,7.29166666666667,6.9375,11.3645833333333,12.3541666666667,16.4375,24.1875,19.3333333333333,17.6041666666667,19.8863636363636
"10","STA-BETR803_observed",23.09375,37.8541666666667,44.0208333333333,33.3958333333333,16.6979166666667,25.5625,55.09375,52.7083333333333,31.46875,22.40625,24.03125,21.2916666666667,50.1979166666667,34.0128166666667,21.0705166666667,9.45833333333333,14.375,10.7291666666667,13.78125,26.625,33.7669208333333,30.3906,20.6406,18.3059791666667,23.4583333333333,14.1666666666667,29.3020833333333,32.1041666666667,32.5625,31.3333333333333,21.4166666666667,10.3333333333333,12.6458333333333,23.2291666666667,65.7916666666667,50.4291666666667,28.3833333333333,15.9270833333333,10.6666666666667,14.28125,12.0833333333333,21.0416666666667,17.0416666666667,26.1458333333333,25.0833333333333,15.1979166666667,11.7916666666667,26.46875,34.1875,33.5104166666667,26.875,19.125,13.4583333333333,41.1041666666667,39.7083333333333,37.4583333333333,25.125,17.28125,21.8958333333333,8.98958333333333,5.97916666666667,15.78125,18.8333333333333,24.3958333333333,25.5416666666667,33.5729166666667,27.5,18.1354166666667,17.4583333333333,12.6666666666667,16.6041666666667,23.7604166666667,30.625,22.1458333333333,13.7083333333333,18.5104166666667,33.6458333333333,22.3020833333333,26,33.9375,14.1875,11.6041666666667,15,18.8541666666667,24.3333333333333,17.9375,8.09375,11.125,8.3125,11.125,15.625,14.8958333333333,21.3958333333333,21.2916666666667,10.8958333333333,8.3125,16.4204545454545
